dayinyear,sunrise_delta,sunset_delta,temp,pressure,cloudiness,humidity_relative,production
308,6,4,9.2,971.575,8.0,92.3,0.06809999999995853
308,7,3,10.149999999999999,970.65,8.0,90.93333333333334,0.08810000000016771
308,8,2,11.25,970.3,8.0,87.2,0.11019999999984975
308,9,1,11.525,970.075,7.0,86.13333333333333,0.00909999999998945
308,10,0,10.625,970.175,7.0,88.2,0.0025000000000545697
308,11,-1,10.525,970.625,7.0,89.66666666666667,9.999999997489795e-05
308,12,-2,10.075,970.95,7.0,87.60000000000001,0.0
308,13,-3,9.85,970.775,6.0,90.06666666666666,0.0
308,14,-4,9.75,970.55,4.0,87.60000000000001,0.0
308,15,-5,9.875,970.5,4.0,85.93333333333334,0.0
308,16,-6,9.925,970.075,4.0,85.16666666666667,0.0
308,17,-7,10.075,969.75,7.0,85.46666666666665,0.0
309,-6,16,9.825,969.35,7.0,89.73333333333333,0.0
309,-5,15,9.775,968.9,7.0,91.16666666666667,0.0
309,-4,14,9.8,968.75,7.0,91.66666666666667,0.0
309,-3,13,9.9,968.65,7.0,90.83333333333333,0.0
309,-2,12,10.125,968.975,7.0,90.86666666666667,0.0
309,-1,11,9.925,969.425,4.0,90.39999999999999,0.0
309,0,10,9.675,970.3,4.0,90.66666666666667,0.0
309,1,9,10.1,971.525,7.0,92.66666666666667,0.0
309,2,8,10.75,973.425,7.0,92.36666666666667,0.003100000000131331
309,3,7,10.8,975.625,7.0,90.73333333333335,0.043199999999842476
309,4,6,10.95,977.775,8.0,85.96666666666665,0.06760000000008404
309,5,5,10.825,979.8,7.0,84.73333333333333,0.056199999999989814
309,6,4,11.25,981.625,6.0,83.39999999999999,0.1327000000001135
309,7,3,11.9,983.575,5.0,77.33333333333333,0.4724999999998545
309,8,2,12.3,985.25,3.0,72.10000000000001,0.30310000000008586
309,9,1,12.5,986.85,5.0,68.73333333333333,0.1675000000000182
309,10,0,12.075,988.175,5.0,70.13333333333334,0.10369999999988977
309,11,-1,11.75,989.25,5.0,73.60000000000001,0.0
309,12,-2,10.925,990.35,4.0,77.56666666666666,0.0
309,13,-3,10.05,991.125,5.0,81.0,0.0
309,14,-4,9.675,992.0250000000001,5.0,87.23333333333333,0.0
309,15,-5,9.875,992.775,6.0,88.83333333333333,0.0
309,16,-6,9.525,993.425,4.0,92.23333333333333,0.0
309,17,-7,9.3,994.075,4.0,93.0,0.0
310,-6,16,9.15,995.0,4.0,92.0,0.0
310,-5,15,9.025,995.575,4.0,91.16666666666667,0.0
310,-4,14,9.15,996.4,4.0,90.7,0.0
310,-3,13,8.825,996.85,4.0,92.53333333333335,0.0
310,-2,12,9.25,997.25,7.0,92.0,0.0
310,-1,11,8.8,997.725,7.0,91.56666666666666,0.0
310,0,10,8.65,998.2,5.0,92.06666666666666,0.0
310,1,9,8.525,998.75,8.0,89.7,0.0
310,2,8,8.675,999.2,7.0,89.16666666666667,0.012600000000020373
310,3,7,8.925,999.625,7.0,88.16666666666667,0.033699999999953434
310,4,6,9.425,1000.175,7.0,88.3,0.1531999999999698
310,5,5,9.7,1000.8,6.0,88.33333333333333,0.23240000000009786
310,6,4,9.975,1001.0999999999999,4.0,90.66666666666667,0.7070000000001073
310,7,3,10.75,1001.6,2.0,88.66666666666667,0.2770999999997912
310,8,2,11.1,1001.95,2.0,86.43333333333334,0.2379000000000815
310,9,1,11.025,1002.375,2.0,83.56666666666666,0.13190000000008695
310,10,0,10.225,1002.9,2.0,84.46666666666667,0.06330000000002656
310,11,-1,9.5,1003.6,2.0,88.36666666666667,0.0
310,12,-2,9.425,1004.2,2.0,89.23333333333333,0.0
310,13,-3,9.175,1004.675,3.0,90.43333333333334,0.0
310,14,-4,9.4,1005.2,4.0,89.46666666666665,0.0
310,15,-5,9.6,1005.55,6.0,87.8,0.0
310,16,-6,9.6,1005.75,6.0,88.43333333333334,0.0
310,17,-7,9.475,1006.3,6.0,88.63333333333333,0.0
311,-6,16,9.2,1006.95,7.0,89.76666666666667,0.0
311,-5,15,8.9,1007.175,7.0,89.93333333333334,0.0
311,-4,14,8.475,1007.475,7.0,91.89999999999999,0.0
311,-3,13,8.375,1007.625,7.0,91.83333333333333,0.0
311,-2,12,8.275,1007.575,6.0,93.33333333333333,0.0
311,-1,11,8.025,1007.65,6.0,92.5,0.0
311,0,10,7.725,1007.85,4.0,92.33333333333333,0.0
311,1,9,7.375,1008.375,2.0,91.06666666666666,0.0
311,2,8,7.574999999999999,1008.95,2.0,91.0,0.01939999999990505
311,3,7,8.625,1009.575,2.0,89.5,0.41239999999993415
311,4,6,9.75,1009.95,2.0,86.23333333333333,0.9178000000001703
311,5,5,10.275,1010.225,2.0,83.3,1.3642999999999574
311,6,4,10.75,1010.2,2.0,79.7,1.4578999999998814
311,7,3,11.149999999999999,1010.075,2.0,77.23333333333333,0.559400000000096
311,8,2,10.975,1010.3,2.0,76.36666666666666,0.23759999999992942
311,9,1,10.525,1010.3,2.0,76.8,0.09439999999995052
311,10,0,9.5,1010.4,3.0,81.60000000000001,0.05880000000001928
311,11,-1,9.0,1010.475,7.0,85.2,0.0
311,12,-2,8.875,1010.9,7.0,86.93333333333334,0.0
311,13,-3,8.8,1011.125,7.0,88.33333333333333,0.0
311,14,-4,8.85,1011.5,7.0,88.3,0.0
311,15,-5,8.625,1011.75,6.0,89.76666666666667,0.0
311,16,-6,8.65,1012.0,6.0,90.43333333333334,0.0
311,17,-7,8.525,1012.15,6.0,91.06666666666666,0.0
312,-6,16,8.025,1012.4,4.0,92.0,0.0
312,-5,15,7.8500000000000005,1012.7,3.0,91.8,0.0
312,-4,14,7.9,1012.925,4.0,91.3,0.0
312,-3,13,7.875,1012.7,6.0,92.0,0.0
312,-2,12,8.175,1012.525,7.0,91.0,0.0
312,-1,11,8.15,1012.65,7.0,91.06666666666668,0.0
312,0,10,8.025,1012.45,7.0,90.60000000000001,0.0
312,1,9,7.75,1012.275,7.0,88.96666666666665,0.0
312,2,8,7.7,1012.2,6.0,88.76666666666667,0.02920000000017353
312,3,7,8.25,1011.875,7.0,86.66666666666667,0.1914999999999054
312,4,6,8.85,1011.525,7.0,85.13333333333334,0.20019999999999527
312,5,5,9.25,1010.625,7.0,85.39999999999999,0.19980000000009568
312,6,4,9.4,1009.6,7.0,87.46666666666665,0.08929999999986649
312,7,3,9.925,1008.55,7.0,88.46666666666665,0.11349999999993088
312,8,2,9.675,1007.425,7.0,90.33333333333333,0.047100000000000364
312,9,1,9.675,1006.725,7.0,92.83333333333333,0.016000000000076398
312,10,0,9.975,1005.95,7.0,93.60000000000001,0.0
312,11,-1,10.125,1005.5,7.0,94.26666666666667,0.0
312,12,-2,10.325,1005.125,7.0,94.23333333333333,0.0
312,13,-3,10.55,1004.5,7.0,95.3,0.0
312,14,-4,10.8,1003.8000000000001,8.0,94.76666666666665,0.0
312,15,-5,10.9,1003.325,8.0,94.96666666666665,0.0
312,16,-6,10.925,1002.5,8.0,94.76666666666667,0.0
312,17,-7,10.975,1001.975,8.0,93.96666666666665,0.0
313,-6,16,10.6,1001.85,8.0,95.3,0.0
313,-5,15,10.175,1002.0,8.0,96.36666666666667,0.0
313,-4,14,9.85,1002.075,7.0,95.76666666666667,0.0
313,-3,13,9.475,1002.15,7.0,95.10000000000001,0.0
313,-2,12,8.95,1002.1500000000001,7.0,94.7,0.0
313,-1,11,8.4,1002.35,7.0,94.73333333333333,0.0
313,0,10,7.75,1002.425,5.0,95.76666666666667,0.0
313,1,9,7.5,1002.5,7.0,95.60000000000001,0.0
313,2,8,8.05,1002.475,7.0,94.0,0.04390000000012151
313,3,7,8.95,1002.325,7.0,89.36666666666667,0.14659999999980755
313,4,6,9.7,1001.95,7.0,84.0,0.25500000000010914
313,5,5,10.3,1001.225,7.0,83.66666666666667,0.1875999999999749
313,6,4,10.7,1000.5,7.0,80.89999999999999,0.28130000000010114
313,7,3,9.75,999.85,7.0,81.5,0.07119999999986248
313,8,2,8.925,999.375,7.0,85.63333333333333,0.14959999999996398
313,9,1,8.275,998.9,7.0,90.43333333333334,0.03470000000015716
313,10,0,8.175,998.05,7.0,90.33333333333333,0.016099999999823922
313,11,-1,8.175,997.8,7.0,90.89999999999999,0.0
313,12,-2,7.85,998.25,7.0,88.86666666666667,0.0
313,13,-3,7.55,997.975,6.0,87.26666666666667,0.0
313,14,-4,7.0,997.65,5.0,87.86666666666667,0.0
313,15,-5,7.0,997.475,6.0,89.0,0.0
313,16,-6,7.05,997.375,8.0,88.33333333333333,0.0
313,17,-7,6.975,996.875,7.0,91.26666666666667,0.0
314,-6,16,7.0,996.6,5.0,91.7,0.0
314,-5,15,6.975,996.375,6.0,91.13333333333333,0.0
314,-4,14,6.95,996.275,6.0,90.63333333333333,0.0
314,-3,13,6.875,996.25,6.0,90.86666666666667,0.0
314,-2,12,6.85,996.0,4.0,91.7,0.0
314,-1,11,7.125,995.875,7.0,91.66666666666667,0.0
314,0,10,6.95,995.6,7.0,92.66666666666667,0.0
314,1,9,6.825,995.175,7.0,92.89999999999999,0.0
314,2,8,6.975,995.05,7.0,91.83333333333333,0.0
314,3,7,7.6,994.925,7.0,90.46666666666665,0.11770000000001346
314,4,6,7.925,995.1,7.0,90.03333333333335,0.13679999999999382
314,5,5,8.2,995.325,7.0,89.43333333333334,0.3325000000002092
314,6,4,8.75,995.125,7.0,87.0,0.7842999999998028
314,7,3,8.475,995.25,7.0,87.03333333333335,0.34400000000005093
314,8,2,7.85,995.3,8.0,88.7,0.09329999999999927
314,9,1,7.775,995.25,8.0,92.33333333333333,0.014400000000023283
314,10,0,7.75,995.5,8.0,94.86666666666667,0.0
314,11,-1,7.7,996.275,8.0,95.89999999999999,0.0
314,12,-2,8.3,997.3,8.0,95.2,0.0
314,13,-3,8.625,998.375,7.0,95.06666666666666,0.0
314,14,-4,8.925,999.725,7.0,88.0,0.0
314,15,-5,8.7,1000.8499999999999,7.0,85.23333333333333,0.0
314,16,-6,8.775,1001.625,7.0,84.26666666666667,0.0
314,17,-7,8.8,1002.575,7.0,82.43333333333334,0.0
315,-6,16,8.35,1003.275,7.0,82.8,0.0
315,-5,15,7.800000000000001,1003.575,5.0,83.86666666666666,0.0
315,-4,14,7.425000000000001,1003.925,5.0,84.33333333333333,0.0
315,-3,13,7.199999999999999,1004.25,6.0,84.5,0.0
315,-2,12,7.1,1004.65,6.0,85.89999999999999,0.0
315,-1,11,6.8,1004.9,6.0,86.89999999999999,0.0
315,0,10,6.85,1005.2,6.0,86.93333333333334,0.0
315,1,9,7.0,1005.65,6.0,87.0,0.0
315,2,8,7.275,1006.175,3.0,85.3,0.001199999999926149
315,3,7,7.95,1006.625,3.0,85.10000000000001,0.16860000000019681
315,4,6,9.125,1006.85,3.0,83.10000000000001,1.0320999999999003
315,5,5,10.075,1007.125,5.0,80.16666666666667,0.8033000000000357
315,6,4,9.225,1007.25,3.0,82.10000000000001,1.026399999999967
315,7,3,9.475,1007.425,3.0,77.53333333333333,0.2358999999999014
315,8,2,9.8,1007.6,5.0,74.96666666666665,0.22050000000012915
315,9,1,9.55,1007.975,6.0,75.33333333333333,0.06410000000005311
315,10,0,9.15,1008.175,6.0,77.36666666666667,0.008299999999962893
315,11,-1,8.65,1008.0999999999999,6.0,80.53333333333335,0.0
315,12,-2,8.475,1008.25,6.0,81.93333333333334,0.0
315,13,-3,7.95,1008.225,7.0,82.13333333333334,0.0
315,14,-4,7.324999999999999,1008.25,7.0,84.73333333333333,0.0
315,15,-5,6.925,1007.6,7.0,88.36666666666667,0.0
315,16,-6,5.55,1007.2,4.0,91.03333333333335,0.0
315,17,-7,4.8,1006.85,4.0,93.13333333333333,0.0
316,-6,16,4.05,1006.425,6.0,93.63333333333333,0.0
316,-5,15,4.275,1006.025,7.0,93.46666666666665,0.0
316,-4,14,4.45,1005.625,7.0,94.03333333333335,0.0
316,-3,13,4.225,1005.15,7.0,95.36666666666667,0.0
316,-2,12,4.175,1005.125,7.0,96.46666666666665,0.0
316,-1,11,4.125,1005.225,7.0,96.89999999999999,0.0
316,0,10,4.225,1005.3,7.0,97.23333333333333,0.0
316,1,9,4.25,1005.35,6.0,97.60000000000001,0.0
316,2,8,4.875,1005.9,7.0,98.23333333333333,0.0009999999999763531
316,3,7,5.5,1006.075,7.0,97.8,0.04179999999996653
316,4,6,6.2,1006.375,7.0,96.93333333333334,0.11359999999990578
316,5,5,6.825,1006.725,7.0,95.03333333333335,0.3056000000001404
316,6,4,7.45,1006.65,7.0,93.0,0.14269999999987704
316,7,3,7.925,1006.525,7.0,91.46666666666665,0.1069999999999709
316,8,2,8.3,1006.525,7.0,89.8,0.14240000000017972
316,9,1,8.45,1007.375,7.0,88.7,0.16480000000001382
316,10,0,8.275,1006.9,7.0,89.39999999999999,0.023999999999887223
316,11,-1,8.2,1007.2,7.0,88.83333333333333,0.0
316,12,-2,8.075,1007.3,7.0,88.36666666666667,0.0
316,13,-3,7.925000000000001,1007.5,8.0,89.26666666666667,0.0
316,14,-4,7.8,1007.45,8.0,90.83333333333333,0.0
316,15,-5,7.625,1006.9,8.0,92.86666666666667,0.0
316,16,-6,7.6499999999999995,1007.6,8.0,94.43333333333334,0.0
316,17,-7,7.65,1007.1,8.0,95.96666666666665,0.0
317,-6,15,7.824999999999999,1006.775,8.0,97.26666666666667,0.0
317,-5,14,8.375,1006.0999999999999,8.0,97.5,0.0
317,-4,13,9.0,1006.15,7.0,97.93333333333334,0.0
317,-3,12,9.475,1005.5,7.0,97.96666666666665,0.0
317,-2,11,10.2,1005.175,8.0,97.83333333333333,0.0
317,-1,10,10.55,1004.75,8.0,97.5,0.0
317,0,9,10.450000000000001,1004.05,8.0,97.43333333333334,0.0
317,1,8,10.125,1002.325,8.0,97.63333333333333,0.0
317,2,7,10.725,1000.9499999999999,8.0,97.46666666666665,0.0
317,3,6,12.5,999.95,7.0,95.16666666666667,0.0
317,4,5,13.45,999.3,8.0,93.13333333333333,0.019700000000057116
317,5,4,13.825,998.625,8.0,94.96666666666665,0.06970000000001164
317,6,3,14.675,998.3,7.0,95.10000000000001,0.07780000000002474
317,7,2,15.149999999999999,998.175,6.0,90.39999999999999,0.12139999999999418
317,8,1,14.725,998.55,1.0,82.33333333333333,0.2665999999999258
317,9,0,14.05,999.25,1.0,71.0,0.14180000000010295
317,10,-1,13.2,1000.175,2.0,72.53333333333335,0.0568999999998141
317,11,-2,12.775,1001.05,1.0,74.5,0.0
317,12,-3,12.75,1001.625,2.0,74.66666666666667,0.0
317,13,-4,12.575,1002.15,1.0,76.96666666666667,0.0
317,14,-5,12.45,1002.875,1.0,77.5,0.0
317,15,-6,12.325,1003.25,1.0,78.53333333333333,0.0
317,16,-7,12.625,1003.775,1.0,79.26666666666667,0.0
317,17,-8,12.675,1003.9000000000001,2.0,79.39999999999999,0.0
318,-6,15,12.725,1004.325,4.0,79.73333333333333,0.0
318,-5,14,12.75,1004.275,3.0,79.83333333333333,0.0
318,-4,13,12.6,1005.2249999999999,2.0,82.33333333333333,0.0
318,-3,12,12.625,1005.425,2.0,82.89999999999999,0.0
318,-2,11,12.525,1005.475,2.0,82.66666666666667,0.0
318,-1,10,12.3,1005.575,2.0,85.3,0.0
318,0,9,12.275,1005.8,4.0,88.43333333333334,0.0
318,1,8,12.2,1005.775,7.0,87.96666666666665,0.0
318,2,7,12.075,1005.775,7.0,89.36666666666667,0.00040000000012696546
318,3,6,11.85,1005.7249999999999,7.0,91.8,0.06809999999995853
318,4,5,12.05,1005.775,7.0,90.5,0.14660000000003492
318,5,4,11.95,1005.2,7.0,90.46666666666665,0.13769999999999527
318,6,3,11.35,1004.35,7.0,92.93333333333334,0.00479999999993197
318,7,2,10.825,1003.75,8.0,94.66666666666667,0.006700000000137152
318,8,1,11.325,1002.325,8.0,94.66666666666667,0.0003999999998995918
318,9,0,10.525,1001.2249999999999,7.0,93.5,0.0
318,10,-1,10.2,1001.8,7.0,92.39999999999999,0.0
318,11,-2,10.4,1003.35,7.0,92.16666666666667,0.0
318,12,-3,10.45,1004.825,7.0,90.23333333333333,0.0
318,13,-4,10.775,1006.025,7.0,90.36666666666667,0.0
318,14,-5,10.925,1007.3,7.0,88.93333333333334,0.0
318,15,-6,11.125,1008.35,7.0,88.56666666666666,0.0
318,16,-7,11.0,1009.425,5.0,89.63333333333333,0.0
318,17,-8,10.975,1010.475,4.0,88.83333333333333,0.0
319,-6,15,10.75,1011.2,3.0,88.73333333333333,0.0
319,-5,14,10.55,1011.925,2.0,89.33333333333333,0.0
319,-4,13,10.55,1012.725,3.0,89.13333333333333,0.0
319,-3,12,10.65,1013.175,5.0,88.5,0.0
319,-2,11,10.35,1013.5,6.0,89.0,0.0
319,-1,10,10.1,1014.125,4.0,90.16666666666667,0.0
319,0,9,10.1,1014.55,7.0,90.2,0.0
319,1,8,10.35,1014.925,6.0,88.76666666666667,0.0
319,2,7,10.425,1015.675,5.0,88.10000000000001,0.01340000000004693
319,3,6,10.925,1016.225,3.0,85.63333333333333,0.2983999999999014
319,4,5,11.45,1016.55,4.0,81.7,0.8751999999999498
319,5,4,11.9,1016.7,4.0,78.0,0.8097000000000207
319,6,3,11.975,1016.6,3.0,75.36666666666666,0.9145000000000891
319,7,2,12.3,1016.85,3.0,72.2,0.35979999999995016
319,8,1,12.125,1017.0,3.0,68.10000000000001,0.3849999999999909
319,9,0,11.575,1017.325,5.0,66.60000000000001,0.13859999999999673
319,10,-1,10.9,1017.75,4.0,69.86666666666666,0.061100000000124055
319,11,-2,10.325,1018.075,4.0,73.13333333333333,0.0
319,12,-3,9.825,1018.225,4.0,76.53333333333333,0.0
319,13,-4,9.7,1018.4,3.0,77.13333333333334,0.0
319,14,-5,9.5,1018.4,6.0,77.63333333333333,0.0
319,15,-6,9.175,1018.45,6.0,78.3,0.0
319,16,-7,9.225,1018.525,6.0,78.73333333333333,0.0
319,17,-8,8.85,1018.275,6.0,78.93333333333334,0.0
320,-6,15,8.85,1018.225,4.0,78.16666666666667,0.0
320,-5,14,8.275,1017.875,5.0,81.26666666666667,0.0
320,-4,13,8.025,1017.475,5.0,82.93333333333334,0.0
320,-3,12,6.9,1017.05,6.0,84.13333333333333,0.0
320,-2,11,6.575,1016.475,6.0,87.3,0.0
320,-1,10,6.4,1016.0,6.0,89.03333333333335,0.0
320,0,9,5.9,1014.85,6.0,90.06666666666666,0.0
320,1,8,5.875,1013.825,6.0,90.46666666666665,0.0
320,2,7,6.05,1013.125,7.0,93.7,0.0
320,3,6,6.25,1012.95,7.0,94.56666666666666,0.0
320,4,5,6.85,1012.675,8.0,94.10000000000001,0.020599999999831198
320,5,4,7.225,1011.15,8.0,94.2,0.06200000000012551
320,6,3,7.699999999999999,1010.025,8.0,93.93333333333334,0.09969999999998436
320,7,2,7.875,1009.45,8.0,92.53333333333335,0.12409999999999854
320,8,1,8.0,1009.875,8.0,93.36666666666667,0.06179999999994834
320,9,0,8.05,1010.1,8.0,93.46666666666665,0.03770000000008622
320,10,-1,8.025,1011.025,8.0,93.3,0.0003999999998995918
320,11,-2,7.949999999999999,1011.875,7.0,92.76666666666667,0.0
320,12,-3,7.6,1012.775,6.0,92.96666666666665,0.0
320,13,-4,7.4,1013.725,5.0,93.96666666666665,0.0
320,14,-5,7.1,1014.325,3.0,94.63333333333333,0.0
320,15,-6,7.225,1015.0,5.0,95.16666666666667,0.0
320,16,-7,7.375,1015.75,6.0,95.39999999999999,0.0
320,17,-8,7.225,1016.5,7.0,95.56666666666666,0.0
321,-7,15,7.1,1016.85,7.0,95.96666666666665,0.0
321,-6,14,7.55,1016.85,7.0,96.39999999999999,0.0
321,-5,13,7.65,1017.3,7.0,95.53333333333335,0.0
321,-4,12,7.574999999999999,1017.3,7.0,94.53333333333335,0.0
321,-3,11,7.225,1017.5,7.0,93.73333333333333,0.0
321,-2,10,6.85,1017.925,7.0,94.36666666666667,0.0
321,-1,9,6.575,1018.35,7.0,94.36666666666667,0.0
321,0,8,6.25,1018.625,8.0,94.93333333333334,0.0
321,1,7,6.7,1019.15,7.0,95.66666666666667,0.0
321,2,6,7.05,1019.5,7.0,95.26666666666667,0.006600000000162254
321,3,5,7.7,1019.9,7.0,92.7,0.11759999999981119
321,4,4,8.75,1020.35,7.0,90.43333333333334,0.24690000000009604
321,5,3,9.075,1020.775,7.0,88.5,0.5446999999999207
321,6,2,9.75,1021.125,6.0,87.83333333333333,0.3971000000001368
321,7,1,9.975,1021.4,5.0,84.53333333333333,0.04539999999997235
321,8,0,9.5,1021.9,4.0,83.73333333333333,0.2497000000000753
321,9,-1,8.3,1022.275,6.0,85.36666666666667,0.04809999999997672
321,10,-2,7.65,1022.725,6.0,88.13333333333333,0.0
321,11,-3,6.65,1023.275,6.0,89.7,0.0
321,12,-4,5.775,1023.55,7.0,92.66666666666667,0.0
321,13,-5,5.35,1023.775,7.0,94.3,0.0
321,14,-6,5.325,1023.825,7.0,94.60000000000001,0.0
321,15,-7,5.825,1024.0,7.0,94.36666666666667,0.0
321,16,-8,6.325,1023.675,7.0,92.13333333333333,0.0
322,-7,15,6.575,1023.675,7.0,89.83333333333333,0.0
322,-6,14,6.75,1023.475,7.0,88.10000000000001,0.0
322,-5,13,7.025,1023.175,7.0,87.8,0.0
322,-4,12,7.025,1022.3249999999999,7.0,87.33333333333333,0.0
322,-3,11,7.25,1021.6,7.0,87.5,0.0
322,-2,10,7.5,1020.9,7.0,86.66666666666667,0.0
322,-1,9,7.75,1020.225,8.0,87.13333333333333,0.0
322,0,8,7.7250000000000005,1019.525,8.0,90.3,0.0
322,1,7,7.8500000000000005,1018.75,8.0,93.23333333333333,0.0
322,2,6,8.225,1017.9,8.0,94.26666666666667,0.0
322,3,5,8.375,1016.9,8.0,95.46666666666665,0.005799999999908323
322,4,4,8.65,1015.7,8.0,95.39999999999999,0.018100000000004002
322,5,3,9.2,1014.3,8.0,95.03333333333335,0.005100000000084037
322,6,2,9.525,1013.175,8.0,96.26666666666667,0.009000000000014552
322,7,1,10.125,1012.35,8.0,96.7,0.009999999999990905
322,8,0,10.725,1011.725,8.0,96.7,0.004599999999982174
322,9,-1,11.425,1011.375,8.0,97.10000000000001,9.999999997489795e-05
322,10,-2,11.9,1011.225,8.0,97.13333333333333,0.0
322,11,-3,12.65,1011.275,8.0,97.5,0.0
322,12,-4,13.125,1011.3,8.0,97.43333333333334,0.0
322,13,-5,13.05,1010.975,7.0,97.66666666666667,0.0
322,14,-6,13.15,1011.075,8.0,97.60000000000001,0.0
322,15,-7,13.375,1010.875,8.0,96.60000000000001,0.0
322,16,-8,13.725,1010.8,7.0,95.03333333333335,0.0
323,-7,15,13.45,1010.875,7.0,93.46666666666665,0.0
323,-6,14,13.1,1010.625,3.0,90.56666666666666,0.0
323,-5,13,12.775,1010.4,6.0,90.39999999999999,0.0
323,-4,12,12.55,1010.225,3.0,87.76666666666667,0.0
323,-3,11,12.4,1010.35,3.0,85.06666666666666,0.0
323,-2,10,12.0,1010.65,4.0,84.56666666666666,0.0
323,-1,9,11.775,1010.55,7.0,83.53333333333335,0.0
323,0,8,11.15,1010.6,5.0,86.66666666666667,0.0
323,1,7,11.775,1010.95,5.0,85.96666666666665,0.012399999999843203
323,2,6,12.175,1011.0250000000001,6.0,85.36666666666667,0.07520000000022264
323,3,5,12.275,1010.95,4.0,86.8,0.3091999999999189
323,4,4,13.0,1010.85,7.0,84.2,0.6631999999999607
323,5,3,13.1,1010.45,5.0,84.89999999999999,0.5966000000000804
323,6,2,12.75,1010.175,6.0,85.76666666666667,0.256099999999833
323,7,1,12.825,1009.975,7.0,82.10000000000001,0.2317000000000462
323,8,0,12.2,1009.5,7.0,84.43333333333334,0.03940000000011423
323,9,-1,12.225,1009.55,7.0,83.60000000000001,0.0005999999998493877
323,10,-2,12.15,1009.575,7.0,87.26666666666667,0.0
323,11,-3,12.375,1009.675,7.0,86.53333333333335,0.0
323,12,-4,12.475,1009.825,7.0,86.7,0.0
323,13,-5,12.325,1009.8,7.0,88.39999999999999,0.0
323,14,-6,12.25,1010.175,7.0,87.7,0.0
323,15,-7,12.05,1010.425,7.0,88.73333333333333,0.0
323,16,-8,12.0,1010.575,7.0,87.46666666666665,0.0
324,-7,15,11.875,1010.75,7.0,85.53333333333335,0.0
324,-6,14,11.6,1010.95,7.0,86.7,0.0
324,-5,13,11.35,1011.075,7.0,85.83333333333333,0.0
324,-4,12,10.774999999999999,1010.925,7.0,85.16666666666667,0.0
324,-3,11,10.35,1010.85,4.0,87.8,0.0
324,-2,10,9.85,1010.675,4.0,87.46666666666665,0.0
324,-1,9,9.3,1010.475,5.0,88.33333333333333,0.0
324,0,8,9.2,1010.6,5.0,91.36666666666667,0.0
324,1,7,9.225,1010.825,5.0,92.5,0.004200000000082582
324,2,6,9.675,1010.55,6.0,92.06666666666666,0.08330000000000837
324,3,5,9.925,1010.15,7.0,92.8,0.1492000000000644
324,4,4,9.950000000000001,1009.5,8.0,92.23333333333333,0.1289999999999054
324,5,3,9.825,1008.75,8.0,92.0,0.025100000000065847
324,6,2,9.525,1007.825,8.0,93.96666666666665,0.016699999999900683
324,7,1,9.55,1007.275,7.0,95.39999999999999,0.1146000000001095
324,8,0,9.625,1007.1,6.0,96.26666666666667,0.13200000000006185
324,9,-1,9.025,1007.725,4.0,96.39999999999999,0.037699999999858846
324,10,-2,8.8,1008.4,6.0,96.53333333333335,0.0
324,11,-3,8.825,1009.2,6.0,96.63333333333333,0.0
324,12,-4,9.350000000000001,1009.925,7.0,97.06666666666666,0.0
324,13,-5,9.6,1010.4,5.0,96.06666666666666,0.0
324,14,-6,9.725,1010.9,6.0,93.46666666666665,0.0
324,15,-7,9.6,1011.35,7.0,92.89999999999999,0.0
324,16,-8,9.424999999999999,1011.7249999999999,7.0,92.93333333333334,0.0
325,-7,15,9.425,1011.975,7.0,94.39999999999999,0.0
325,-6,14,9.625,1012.2,7.0,94.73333333333333,0.0
325,-5,13,9.475,1012.575,7.0,96.10000000000001,0.0
325,-4,12,9.65,1012.7249999999999,7.0,96.89999999999999,0.0
325,-3,11,9.899999999999999,1013.075,7.0,97.26666666666667,0.0
325,-2,10,9.85,1013.825,7.0,97.53333333333335,0.0
325,-1,9,9.925,1014.7,7.0,97.93333333333334,0.0
325,0,8,10.075,1015.475,7.0,98.06666666666666,0.0
325,1,7,10.35,1016.5,7.0,98.13333333333333,0.00430000000005748
325,2,6,10.6,1017.05,7.0,98.13333333333333,0.3897999999999229
325,3,5,11.425,1018.15,7.0,94.16666666666667,0.5012000000001535
325,4,4,11.4,1018.8,7.0,94.06666666666666,0.28579999999988104
325,5,3,11.55,1019.075,6.0,89.93333333333334,0.4653000000000702
325,6,2,11.65,1019.625,7.0,88.03333333333335,0.2989000000000033
325,7,1,11.275,1020.175,7.0,85.0,0.18200000000001637
325,8,0,11.075,1020.775,6.0,83.36666666666667,0.07759999999984757
325,9,-1,10.5,1021.7,6.0,84.39999999999999,0.018600000000105865
325,10,-2,10.174999999999999,1022.5999999999999,7.0,86.46666666666665,0.0
325,11,-3,9.95,1023.7249999999999,7.0,87.96666666666665,0.0
325,12,-4,9.525,1024.8,5.0,89.36666666666667,0.0
325,13,-5,9.45,1025.775,5.0,88.26666666666667,0.0
325,14,-6,8.775,1026.5749999999998,4.0,85.0,0.0
325,15,-7,7.75,1027.425,3.0,85.36666666666667,0.0
325,16,-8,7.0,1028.1,3.0,86.89999999999999,0.0
326,-7,15,6.475,1028.45,3.0,88.86666666666667,0.0
326,-6,14,5.875,1028.7,6.0,91.33333333333333,0.0
326,-5,13,5.6,1028.95,7.0,92.63333333333333,0.0
326,-4,12,4.725,1029.275,7.0,92.63333333333333,0.0
326,-3,11,4.625,1029.675,7.0,93.5,0.0
326,-2,10,4.925000000000001,1030.325,7.0,93.63333333333333,0.0
